ts,symbol,price,size,side
1759080005200,EURUSD,1.18299,165,S
1759080005300,EURUSD,1.18298,144,S
1759080005400,EURUSD,1.18302,52,B
1759080005500,EURUSD,1.18301,160,B
1759080005600,EURUSD,1.18302,175,B
1759080005700,EURUSD,1.18299,158,S
1759080005800,EURUSD,1.18299,99,B
1759080005900,EURUSD,1.18300,132,S
1759080006000,EURUSD,1.18301,50,B
1759080006100,EURUSD,1.18298,106,B
1759080006200,EURUSD,1.18302,78,S
1759080006300,EURUSD,1.18298,38,S
1759080006400,EURUSD,1.18298,78,B
1759080006500,EURUSD,1.18298,104,B
1759080006600,EURUSD,1.18299,91,S
1759080006700,EURUSD,1.18299,158,B
1759080006800,EURUSD,1.18302,167,B
1759080006900,EURUSD,1.18301,124,B
1759080007000,EURUSD,1.18298,188,B
1759080007100,EURUSD,1.18301,125,B
1759080007200,EURUSD,1.18298,192,S
1759080007300,EURUSD,1.18298,35,B
1759080007400,EURUSD,1.18300,47,B
1759080007500,EURUSD,1.18299,157,B
1759080007600,EURUSD,1.18301,66,B
1759080007700,EURUSD,1.18299,39,B
1759080007800,EURUSD,1.18302,45,B
1759080007900,EURUSD,1.18302,23,S
1759080008000,EURUSD,1.18299,62,B
1759080008100,EURUSD,1.18301,74,S
1759080008200,EURUSD,1.18298,62,B
1759080008300,EURUSD,1.18301,87,S
1759080008400,EURUSD,1.18301,93,B
1759080008500,EURUSD,1.18302,189,S
1759080008600,EURUSD,1.18299,68,B
1759080008700,EURUSD,1.18298,168,S
1759080008800,EURUSD,1.18298,100,B
1759080008900,EURUSD,1.18302,142,S
1759080009000,EURUSD,1.18302,60,B
1759080009100,EURUSD,1.18302,40,S
1759080009200,EURUSD,1.18298,172,B
1759080009300,EURUSD,1.18299,123,B
1759080009400,EURUSD,1.18302,83,S
1759080009500,EURUSD,1.18298,178,B
1759080009600,EURUSD,1.18302,164,S
1759080009700,EURUSD,1.18300,72,S
1759080009800,EURUSD,1.18300,81,B
1759080009900,EURUSD,1.18299,191,S
1759080010000,EURUSD,1.18301,100,S
1759080010100,EURUSD,1.18298,22,B
1759080010200,EURUSD,1.18302,45,B
1759080010300,EURUSD,1.18299,149,B
1759080010400,EURUSD,1.18300,37,S
1759080010500,EURUSD,1.18300,92,B
1759080010600,EURUSD,1.18302,200,B
1759080010700,EURUSD,1.18302,22,S
1759080010800,EURUSD,1.18302,96,S
1759080010900,EURUSD,1.18298,54,B
1759080011000,EURUSD,1.18298,161,B
1759080011100,EURUSD,1.18300,174,B
1759080011200,EURUSD,1.18300,72,S
1759080011300,EURUSD,1.18300,149,B
1759080011400,EURUSD,1.18298,43,S
1759080011500,EURUSD,1.18300,31,B
1759080011600,EURUSD,1.18299,183,S
1759080011700,EURUSD,1.18299,133,S
1759080011800,EURUSD,1.18301,163,B
1759080011900,EURUSD,1.18298,196,S
1759080012000,EURUSD,1.18302,29,S
1759080012100,EURUSD,1.18302,161,B
1759080012200,EURUSD,1.18299,30,B
1759080012300,EURUSD,1.18298,111,B
1759080012400,EURUSD,1.18299,190,B
1759080012500,EURUSD,1.18302,124,S
1759080012600,EURUSD,1.18299,80,S
1759080012700,EURUSD,1.18299,125,B
1759080012800,EURUSD,1.18300,125,S
1759080012900,EURUSD,1.18299,88,B
1759080013000,EURUSD,1.18298,117,S
1759080013100,EURUSD,1.18301,76,B
1759080013200,EURUSD,1.18301,109,B
1759080013300,EURUSD,1.18299,77,B
1759080013400,EURUSD,1.18299,122,B
1759080013500,EURUSD,1.18298,91,B
1759080013600,EURUSD,1.18302,122,S
1759080013700,EURUSD,1.18302,104,S
1759080013800,EURUSD,1.18298,86,B
1759080013900,EURUSD,1.18300,29,B
1759080014000,EURUSD,1.18301,108,S
1759080014100,EURUSD,1.18300,131,S
1759080014200,EURUSD,1.18302,49,B
1759080014300,EURUSD,1.18302,68,B
1759080014400,EURUSD,1.18301,20,S
1759080014500,EURUSD,1.18302,195,S
1759080014600,EURUSD,1.18299,113,B
1759080014700,EURUSD,1.18300,179,B
1759080014800,EURUSD,1.18298,96,S
1759080014900,EURUSD,1.18301,103,B
1759080015000,EURUSD,1.18300,161,B
1759080015100,EURUSD,1.18301,190,S
1759080015200,EURUSD,1.18299,177,S
1759080015300,EURUSD,1.18301,160,S
1759080015400,EURUSD,1.18300,93,B
1759080015500,EURUSD,1.18302,175,S
1759080015600,EURUSD,1.18301,133,B
1759080015700,EURUSD,1.18299,150,B
1759080015800,EURUSD,1.18299,188,B
1759080015900,EURUSD,1.18302,189,S
1759080016000,EURUSD,1.18300,43,S
1759080016100,EURUSD,1.18299,192,B
1759080016200,EURUSD,1.18299,57,B
1759080016300,EURUSD,1.18299,141,S
1759080016400,EURUSD,1.18298,136,B
1759080016500,EURUSD,1.18302,69,S
1759080016600,EURUSD,1.18301,146,B
1759080016700,EURUSD,1.18299,187,S
1759080016800,EURUSD,1.18298,128,B
1759080016900,EURUSD,1.18302,138,B
1759080017000,EURUSD,1.18299,51,B
1759080017100,EURUSD,1.18301,190,S
1759080017200,EURUSD,1.18302,172,B
1759080017300,EURUSD,1.18301,176,S
1759080017400,EURUSD,1.18302,129,S
1759080017500,EURUSD,1.18302,134,S
1759080017600,EURUSD,1.18301,135,B
1759080017700,EURUSD,1.18299,183,B
1759080017800,EURUSD,1.18302,144,S
1759080017900,EURUSD,1.18300,132,B
1759080018000,EURUSD,1.18300,80,B
1759080018100,EURUSD,1.18300,158,B
1759080018200,EURUSD,1.18299,79,B
1759080018300,EURUSD,1.18299,200,B
1759080018400,EURUSD,1.18301,124,B
1759080018500,EURUSD,1.18301,126,B
1759080018600,EURUSD,1.18301,119,S
1759080018700,EURUSD,1.18302,198,B
1759080018800,EURUSD,1.18302,117,B
1759080018900,EURUSD,1.18300,96,S
1759080019000,EURUSD,1.18301,157,S
1759080019100,EURUSD,1.18302,174,S
1759080019200,EURUSD,1.18301,76,B
1759080019300,EURUSD,1.18301,27,B
1759080019400,EURUSD,1.18301,62,S
1759080019500,EURUSD,1.18299,179,S
1759080019600,EURUSD,1.18301,171,S
1759080019700,EURUSD,1.18298,41,S
1759080019800,EURUSD,1.18299,138,B
1759080019900,EURUSD,1.18300,117,B
1759080020000,EURUSD,1.18301,103,B
1759080020100,EURUSD,1.18301,91,S
1759080020200,EURUSD,1.18301,84,S
1759080020300,EURUSD,1.18301,24,S
1759080020400,EURUSD,1.18298,109,B
1759080020500,EURUSD,1.18298,186,B
1759080020600,EURUSD,1.18298,83,B
1759080020700,EURUSD,1.18298,179,B
1759080020800,EURUSD,1.18299,141,S
1759080020900,EURUSD,1.18302,75,B
1759080021000,EURUSD,1.18300,114,B
1759080021100,EURUSD,1.18302,49,S
1759080021200,EURUSD,1.18299,99,B
1759080021300,EURUSD,1.18298,99,S
1759080021400,EURUSD,1.18301,121,S
1759080021500,EURUSD,1.18299,39,S
1759080021600,EURUSD,1.18299,46,S
1759080021700,EURUSD,1.18300,195,S
1759080021800,EURUSD,1.18298,164,S
1759080021900,EURUSD,1.18300,156,B
1759080022000,EURUSD,1.18300,37,S
1759080022100,EURUSD,1.18300,23,S
1759080022200,EURUSD,1.18301,47,B
1759080022300,EURUSD,1.18300,182,S
1759080022400,EURUSD,1.18301,59,B
1759080022500,EURUSD,1.18302,186,B
1759080022600,EURUSD,1.18302,143,B
1759080022700,EURUSD,1.18302,88,B
1759080022800,EURUSD,1.18299,42,B
1759080022900,EURUSD,1.18301,82,S
1759080023000,EURUSD,1.18302,176,S
1759080023100,EURUSD,1.18300,27,B
1759080023200,EURUSD,1.18300,66,B
1759080023300,EURUSD,1.18300,86,B
1759080023400,EURUSD,1.18302,199,S
1759080023500,EURUSD,1.18302,22,S
1759080023600,EURUSD,1.18299,41,B
1759080023700,EURUSD,1.18301,145,S
1759080023800,EURUSD,1.18299,196,B
1759080023900,EURUSD,1.18301,134,S
1759080024000,EURUSD,1.18298,95,B
1759080024100,EURUSD,1.18299,98,S
1759080024200,EURUSD,1.18300,141,S
1759080024300,EURUSD,1.18300,128,S
1759080024400,EURUSD,1.18302,104,B
1759080024500,EURUSD,1.18301,89,B
1759080024600,EURUSD,1.18299,50,S
1759080024700,EURUSD,1.18300,50,S
1759080024800,EURUSD,1.18299,69,B
1759080024900,EURUSD,1.18301,90,S
1759080025000,EURUSD,1.18302,172,B
1759080025100,EURUSD,1.18298,69,B
1759080025200,EURUSD,1.18300,65,B
1759080025300,EURUSD,1.18302,52,B
1759080025400,EURUSD,1.18298,161,B
1759080025500,EURUSD,1.18299,183,S
1759080025600,EURUSD,1.18301,46,S
1759080025700,EURUSD,1.18302,92,B
1759080025800,EURUSD,1.18301,107,B
1759080025900,EURUSD,1.18298,84,S
1759080026000,EURUSD,1.18301,49,S
1759080026100,EURUSD,1.18301,145,B
1759080026200,EURUSD,1.18298,58,B
1759080026300,EURUSD,1.18302,97,B
1759080026400,EURUSD,1.18299,50,S
1759080026500,EURUSD,1.18301,175,S
1759080026600,EURUSD,1.18302,77,S
1759080026700,EURUSD,1.18301,135,S
1759080026800,EURUSD,1.18300,170,S
1759080026900,EURUSD,1.18300,165,S
1759080027000,EURUSD,1.18302,45,S
1759080027100,EURUSD,1.18299,180,B
1759080027200,EURUSD,1.18298,60,B
1759080027300,EURUSD,1.18302,39,B
1759080027400,EURUSD,1.18301,135,S
1759080027500,EURUSD,1.18301,94,B
1759080027600,EURUSD,1.18300,200,B
1759080027700,EURUSD,1.18301,38,S
1759080027800,EURUSD,1.18300,180,S
1759080027900,EURUSD,1.18299,128,B
1759080028000,EURUSD,1.18299,185,B
1759080028100,EURUSD,1.18300,56,B
1759080028200,EURUSD,1.18299,98,S
1759080028300,EURUSD,1.18302,93,B
1759080028400,EURUSD,1.18301,196,B
1759080028500,EURUSD,1.18301,89,S
1759080028600,EURUSD,1.18301,132,B
1759080028700,EURUSD,1.18298,130,S
1759080028800,EURUSD,1.18302,84,B
1759080028900,EURUSD,1.18299,192,S
1759080029000,EURUSD,1.18302,170,S
1759080029100,EURUSD,1.18300,167,B
1759080029200,EURUSD,1.18299,140,S
1759080029300,EURUSD,1.18301,91,B
1759080029400,EURUSD,1.18302,131,S
1759080029500,EURUSD,1.18301,43,B
1759080029600,EURUSD,1.18301,105,B
1759080029700,EURUSD,1.18298,61,B
1759080029800,EURUSD,1.18301,93,S
1759080029900,EURUSD,1.18301,160,B
1759080030000,EURUSD,1.18298,100,B
1759080030100,EURUSD,1.18298,123,S
1759080030200,EURUSD,1.18298,188,S
1759080030300,EURUSD,1.18301,125,B
1759080030400,EURUSD,1.18302,112,S
1759080030500,EURUSD,1.18301,180,B
1759080030600,EURUSD,1.18298,72,B
1759080030700,EURUSD,1.18299,93,B
1759080030800,EURUSD,1.18301,51,B
1759080030900,EURUSD,1.18302,81,S
1759080031000,EURUSD,1.18300,161,B
1759080031100,EURUSD,1.18301,43,B
1759080031200,EURUSD,1.18298,138,S
1759080031300,EURUSD,1.18299,147,S
1759080031400,EURUSD,1.18300,150,S
1759080031500,EURUSD,1.18301,143,S
1759080031600,EURUSD,1.18299,136,S
1759080031700,EURUSD,1.18301,68,S
1759080031800,EURUSD,1.18302,54,S
1759080031900,EURUSD,1.18300,126,B
1759080032000,EURUSD,1.18302,88,S
1759080032100,EURUSD,1.18300,96,S
1759080032200,EURUSD,1.18302,188,B
1759080032300,EURUSD,1.18299,134,S
1759080032400,EURUSD,1.18300,105,S
1759080032500,EURUSD,1.18302,116,B
1759080032600,EURUSD,1.18300,68,S
1759080032700,EURUSD,1.18299,166,B
1759080032800,EURUSD,1.18301,31,B
1759080032900,EURUSD,1.18301,200,S
1759080033000,EURUSD,1.18301,118,S
1759080033100,EURUSD,1.18299,146,S
1759080033200,EURUSD,1.18299,148,S
1759080033300,EURUSD,1.18300,45,S
1759080033400,EURUSD,1.18301,45,S
1759080033500,EURUSD,1.18301,23,S
1759080033600,EURUSD,1.18301,187,S
1759080033700,EURUSD,1.18298,140,S
1759080033800,EURUSD,1.18300,106,S
1759080033900,EURUSD,1.18301,186,B
1759080034000,EURUSD,1.18300,192,S
1759080034100,EURUSD,1.18301,101,S
1759080034200,EURUSD,1.18301,158,B
1759080034300,EURUSD,1.18298,80,S
1759080034400,EURUSD,1.18300,78,S
1759080034500,EURUSD,1.18301,45,S
1759080034600,EURUSD,1.18298,133,B
1759080034700,EURUSD,1.18300,27,B
1759080034800,EURUSD,1.18298,95,B
1759080034900,EURUSD,1.18301,57,B
1759080035000,EURUSD,1.18301,164,S
1759080035100,EURUSD,1.18299,63,B
1759080035200,EURUSD,1.18302,117,S
1759080035300,EURUSD,1.18299,147,S
1759080035400,EURUSD,1.18299,79,B
1759080035500,EURUSD,1.18300,137,B
1759080035600,EURUSD,1.18298,139,S
1759080035700,EURUSD,1.18302,60,B
1759080035800,EURUSD,1.18300,170,B
1759080035900,EURUSD,1.18301,196,B
1759080036000,EURUSD,1.18300,70,S
1759080036100,EURUSD,1.18301,47,B
1759080036200,EURUSD,1.18302,111,S
1759080036300,EURUSD,1.18300,25,S
1759080036400,EURUSD,1.18301,90,B
1759080036500,EURUSD,1.18298,175,S
1759080036600,EURUSD,1.18300,78,S
1759080036700,EURUSD,1.18300,76,S
1759080036800,EURUSD,1.18302,84,S
1759080036900,EURUSD,1.18299,180,B
1759080037000,EURUSD,1.18298,99,S
1759080037100,EURUSD,1.18298,168,B
1759080037200,EURUSD,1.18299,43,S
1759080037300,EURUSD,1.18300,126,B
1759080037400,EURUSD,1.18299,158,S
1759080037500,EURUSD,1.18300,155,S
1759080037600,EURUSD,1.18300,62,B
1759080037700,EURUSD,1.18301,95,S
1759080037800,EURUSD,1.18300,49,B
1759080037900,EURUSD,1.18298,56,S
1759080038000,EURUSD,1.18299,193,S
1759080038100,EURUSD,1.18301,162,B
1759080038200,EURUSD,1.18301,23,B
1759080038300,EURUSD,1.18298,136,B
1759080038400,EURUSD,1.18300,169,B
1759080038500,EURUSD,1.18300,47,S
1759080038600,EURUSD,1.18301,26,S
1759080038700,EURUSD,1.18302,103,S
1759080038800,EURUSD,1.18299,185,B
1759080038900,EURUSD,1.18301,199,B
1759080039000,EURUSD,1.18301,49,B
1759080039100,EURUSD,1.18298,97,S
1759080039200,EURUSD,1.18298,44,B
1759080039300,EURUSD,1.18302,54,B
1759080039400,EURUSD,1.18300,191,S
1759080039500,EURUSD,1.18302,127,S
1759080039600,EURUSD,1.18299,126,S
1759080039700,EURUSD,1.18301,177,B
1759080039800,EURUSD,1.18300,28,S
1759080039900,EURUSD,1.18299,133,B
1759080040000,EURUSD,1.18299,112,B
1759080040100,EURUSD,1.18300,159,S
1759080040200,EURUSD,1.18300,35,B
1759080040300,EURUSD,1.18299,51,S
1759080040400,EURUSD,1.18301,43,S
1759080040500,EURUSD,1.18302,25,B
1759080040600,EURUSD,1.18300,82,S
1759080040700,EURUSD,1.18302,72,B
1759080040800,EURUSD,1.18302,73,S
1759080040900,EURUSD,1.18299,104,S
1759080041000,EURUSD,1.18302,20,B
1759080041100,EURUSD,1.18299,53,S
1759080041200,EURUSD,1.18299,48,S
1759080041300,EURUSD,1.18298,53,B
1759080041400,EURUSD,1.18299,170,B
1759080041500,EURUSD,1.18299,87,B
1759080041600,EURUSD,1.18301,154,B
1759080041700,EURUSD,1.18298,141,B
1759080041800,EURUSD,1.18300,151,S
1759080041900,EURUSD,1.18301,148,B
1759080042000,EURUSD,1.18302,31,S
1759080042100,EURUSD,1.18302,97,B
1759080042200,EURUSD,1.18298,35,S
1759080042300,EURUSD,1.18301,129,S
1759080042400,EURUSD,1.18301,133,B
1759080042500,EURUSD,1.18298,102,S
1759080042600,EURUSD,1.18298,52,B
1759080042700,EURUSD,1.18302,160,S
1759080042800,EURUSD,1.18301,172,S
1759080042900,EURUSD,1.18301,149,S
1759080043000,EURUSD,1.18298,199,B
1759080043100,EURUSD,1.18302,75,B
1759080043200,EURUSD,1.18299,125,B
1759080043300,EURUSD,1.18301,122,B
1759080043400,EURUSD,1.18298,100,B
1759080043500,EURUSD,1.18300,115,S
1759080043600,EURUSD,1.18301,37,B
1759080043700,EURUSD,1.18298,43,B
1759080043800,EURUSD,1.18300,53,S
1759080043900,EURUSD,1.18302,163,S
1759080044000,EURUSD,1.18298,125,B
1759080044100,EURUSD,1.18301,33,S
1759080044200,EURUSD,1.18302,99,B
1759080044300,EURUSD,1.18302,149,B
1759080044400,EURUSD,1.18301,77,S
1759080044500,EURUSD,1.18300,162,B
1759080044600,EURUSD,1.18300,166,B
1759080044700,EURUSD,1.18301,163,S
1759080044800,EURUSD,1.18302,177,S
1759080044900,EURUSD,1.18302,26,S
1759080045000,EURUSD,1.18300,27,B
1759080045100,EURUSD,1.18300,106,B
1759080045200,EURUSD,1.18299,56,S
1759080045300,EURUSD,1.18301,37,B
1759080045400,EURUSD,1.18298,43,S
1759080045500,EURUSD,1.18299,116,B
1759080045600,EURUSD,1.18300,60,B
1759080045700,EURUSD,1.18300,165,S
1759080045800,EURUSD,1.18298,59,B
1759080045900,EURUSD,1.18302,32,S
1759080046000,EURUSD,1.18300,133,S
1759080046100,EURUSD,1.18301,175,B
1759080046200,EURUSD,1.18300,75,S
1759080046300,EURUSD,1.18298,108,B
1759080046400,EURUSD,1.18300,193,S
1759080046500,EURUSD,1.18301,154,S
1759080046600,EURUSD,1.18298,76,B
1759080046700,EURUSD,1.18302,34,B
1759080046800,EURUSD,1.18300,74,S
1759080046900,EURUSD,1.18300,94,B
1759080047000,EURUSD,1.18298,147,S
1759080047100,EURUSD,1.18299,53,B
1759080047200,EURUSD,1.18299,148,S
1759080047300,EURUSD,1.18300,38,B
1759080047400,EURUSD,1.18298,131,B
1759080047500,EURUSD,1.18298,100,S
1759080047600,EURUSD,1.18302,123,S
1759080047700,EURUSD,1.18301,94,B
1759080047800,EURUSD,1.18298,103,B
1759080047900,EURUSD,1.18302,137,S
1759080048000,EURUSD,1.18300,42,B
1759080048100,EURUSD,1.18298,82,B
1759080048200,EURUSD,1.18301,154,B
1759080048300,EURUSD,1.18300,106,B
1759080048400,EURUSD,1.18299,39,S
1759080048500,EURUSD,1.18298,155,S
1759080048600,EURUSD,1.18300,109,S
1759080048700,EURUSD,1.18299,80,B
1759080048800,EURUSD,1.18300,70,B
1759080048900,EURUSD,1.18299,187,B
1759080049000,EURUSD,1.18301,138,S
1759080049100,EURUSD,1.18302,134,S
1759080049200,EURUSD,1.18302,184,S
1759080049300,EURUSD,1.18302,102,S
1759080049400,EURUSD,1.18300,58,B
1759080049500,EURUSD,1.18301,133,S
1759080049600,EURUSD,1.18300,171,B
1759080049700,EURUSD,1.18302,38,B
1759080049800,EURUSD,1.18301,29,B
1759080049900,EURUSD,1.18300,39,S
1759080050000,EURUSD,1.18298,177,S
1759080050100,EURUSD,1.18301,138,S
1759080050200,EURUSD,1.18298,135,S
1759080050300,EURUSD,1.18302,186,B
1759080050400,EURUSD,1.18302,141,S
1759080050500,EURUSD,1.18298,135,B
1759080050600,EURUSD,1.18300,41,S
1759080050700,EURUSD,1.18299,30,B
1759080050800,EURUSD,1.18301,132,S
1759080050900,EURUSD,1.18302,60,B
1759080051000,EURUSD,1.18300,119,B
1759080051100,EURUSD,1.18300,193,S
1759080051200,EURUSD,1.18300,36,B
1759080051300,EURUSD,1.18302,193,B
1759080051400,EURUSD,1.18300,188,S
1759080051500,EURUSD,1.18302,58,B
1759080051600,EURUSD,1.18302,189,B
1759080051700,EURUSD,1.18300,99,S
1759080051800,EURUSD,1.18301,53,S
1759080051900,EURUSD,1.18298,99,S
1759080052000,EURUSD,1.18300,52,S
1759080052100,EURUSD,1.18302,43,S
1759080052200,EURUSD,1.18301,150,B
1759080052300,EURUSD,1.18300,99,B
1759080052400,EURUSD,1.18299,107,S
1759080052500,EURUSD,1.18301,69,B
1759080052600,EURUSD,1.18299,59,B
1759080052700,EURUSD,1.18298,149,S
1759080052800,EURUSD,1.18302,29,S
1759080052900,EURUSD,1.18302,53,S
1759080053000,EURUSD,1.18299,61,B
1759080053100,EURUSD,1.18302,62,S
1759080053200,EURUSD,1.18298,125,B
1759080053300,EURUSD,1.18299,133,S
1759080053400,EURUSD,1.18301,79,S
1759080053500,EURUSD,1.18300,140,S
1759080053600,EURUSD,1.18299,114,S
1759080053700,EURUSD,1.18302,132,B
1759080053800,EURUSD,1.18300,117,S
1759080053900,EURUSD,1.18301,61,S
1759080054000,EURUSD,1.18302,55,S
1759080054100,EURUSD,1.18298,184,B
1759080054200,EURUSD,1.18300,161,S
1759080054300,EURUSD,1.18302,51,B
1759080054400,EURUSD,1.18299,89,B
1759080054500,EURUSD,1.18302,57,S
1759080054600,EURUSD,1.18298,76,S
1759080054700,EURUSD,1.18300,26,B
1759080054800,EURUSD,1.18301,148,B
1759080054900,EURUSD,1.18301,40,B
1759080055000,EURUSD,1.18298,101,S
1759080055100,EURUSD,1.18300,57,B
1759080055200,EURUSD,1.18300,140,S
1759080055300,EURUSD,1.18299,200,B
1759080055400,EURUSD,1.18302,21,S
1759080055500,EURUSD,1.18298,85,B
1759080055600,EURUSD,1.18299,160,S
1759080055700,EURUSD,1.18302,155,B
1759080055800,EURUSD,1.18300,80,B
1759080055900,EURUSD,1.18298,81,B
1759080056000,EURUSD,1.18302,137,B
1759080056100,EURUSD,1.18301,172,S
1759080056200,EURUSD,1.18302,167,B
1759080056300,EURUSD,1.18299,94,B
1759080056400,EURUSD,1.18302,110,B
1759080056500,EURUSD,1.18301,67,S
1759080056600,EURUSD,1.18298,154,S
1759080056700,EURUSD,1.18298,154,S
1759080056800,EURUSD,1.18302,161,B
1759080056900,EURUSD,1.18301,31,S
1759080057000,EURUSD,1.18300,84,S
1759080057100,EURUSD,1.18300,37,B
1759080057200,EURUSD,1.18298,168,S
1759080057300,EURUSD,1.18300,54,B
1759080057400,EURUSD,1.18302,106,S
1759080057500,EURUSD,1.18299,195,B
1759080057600,EURUSD,1.18301,181,B
1759080057700,EURUSD,1.18299,36,S
1759080057800,EURUSD,1.18301,29,B
1759080057900,EURUSD,1.18298,71,S
1759080058000,EURUSD,1.18300,99,S
1759080058100,EURUSD,1.18302,141,B
1759080058200,EURUSD,1.18299,93,B
1759080058300,EURUSD,1.18298,187,B
1759080058400,EURUSD,1.18298,114,B
1759080058500,EURUSD,1.18301,132,S
1759080058600,EURUSD,1.18301,106,S
1759080058700,EURUSD,1.18301,197,B
1759080058800,EURUSD,1.18302,88,S
1759080058900,EURUSD,1.18301,40,B
1759080059000,EURUSD,1.18299,159,B
1759080059100,EURUSD,1.18298,40,B
1759080059200,EURUSD,1.18300,98,B
1759080059300,EURUSD,1.18301,62,S
1759080059400,EURUSD,1.18300,134,B
1759080059500,EURUSD,1.18300,177,S
1759080059600,EURUSD,1.18300,183,S
1759080059700,EURUSD,1.18298,39,S
1759080059800,EURUSD,1.18301,113,S
1759080059900,EURUSD,1.18299,27,B
1759080060000,EURUSD,1.18302,193,S
1759080060100,EURUSD,1.18298,52,B
1759080060200,EURUSD,1.18300,112,B
1759080060300,EURUSD,1.18302,28,S
1759080060400,EURUSD,1.18301,114,B
1759080060500,EURUSD,1.18298,166,B
1759080060600,EURUSD,1.18300,121,B
1759080060700,EURUSD,1.18300,83,S
1759080060800,EURUSD,1.18298,67,B
1759080060900,EURUSD,1.18301,163,B
1759080061000,EURUSD,1.18300,200,B
1759080061100,EURUSD,1.18302,93,S
1759080061200,EURUSD,1.18301,71,B
1759080061300,EURUSD,1.18298,135,B
1759080061400,EURUSD,1.18301,42,S
1759080061500,EURUSD,1.18300,190,B
1759080061600,EURUSD,1.18298,160,S
1759080061700,EURUSD,1.18300,60,S
1759080061800,EURUSD,1.18299,112,S
1759080061900,EURUSD,1.18298,71,S
1759080062000,EURUSD,1.18299,146,B
1759080062100,EURUSD,1.18302,166,B
1759080062200,EURUSD,1.18302,53,S
1759080062300,EURUSD,1.18298,36,B
1759080062400,EURUSD,1.18301,154,B
1759080062500,EURUSD,1.18301,167,B
1759080062600,EURUSD,1.18300,184,B
1759080062700,EURUSD,1.18301,194,S
1759080062800,EURUSD,1.18299,161,S
1759080062900,EURUSD,1.18299,53,B
1759080063000,EURUSD,1.18298,51,S
1759080063100,EURUSD,1.18300,62,B
1759080063200,EURUSD,1.18299,108,S
1759080063300,EURUSD,1.18302,92,S
1759080063400,EURUSD,1.18300,70,S
1759080063500,EURUSD,1.18302,90,B
1759080063600,EURUSD,1.18300,177,S
1759080063700,EURUSD,1.18302,184,B
1759080063800,EURUSD,1.18302,59,B
1759080063900,EURUSD,1.18302,174,B
1759080064000,EURUSD,1.18302,30,S
1759080064100,EURUSD,1.18298,40,B
1759080064200,EURUSD,1.18302,87,S
1759080064300,EURUSD,1.18302,126,S
1759080064400,EURUSD,1.18298,147,S
1759080064500,EURUSD,1.18302,94,S
1759080064600,EURUSD,1.18300,143,B
1759080064700,EURUSD,1.18301,96,B
1759080064800,EURUSD,1.18298,60,B
1759080064900,EURUSD,1.18301,138,B
1759080065000,EURUSD,1.18302,56,B
1759080065100,EURUSD,1.18300,108,S
1759080065200,EURUSD,1.18299,114,S
1759080065300,EURUSD,1.18298,101,B
1759080065400,EURUSD,1.18298,88,B
1759080065500,EURUSD,1.18299,44,B
1759080065600,EURUSD,1.18301,177,B
1759080065700,EURUSD,1.18299,103,S
1759080065800,EURUSD,1.18300,68,S
1759080065900,EURUSD,1.18301,151,B
1759080066000,EURUSD,1.18300,147,B
1759080066100,EURUSD,1.18301,149,B
1759080066200,EURUSD,1.18299,75,S
1759080066300,EURUSD,1.18298,32,B
1759080066400,EURUSD,1.18302,187,S
